"","var9","var22","var23","var24","var25","var26","var27","var29","var30","var31","var33","var39","var41","var49","var50","var51","var53","var54","var55","var56","var57","var58","var59","var60","var61","var62","var63","var64","var65","var66","y"
"1052","3","3","3","0","4","7","0","4","2","0","0","4","3","1","0","0","2","2",1.20476488037571,0.344921232722166,0.372622714112815,0.351071081733525,0.425208170112765,0.920677491458299,0.195748621370923,0.89278355205268,0.744918864589163,-0.135912498654678,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1053","3","5","4","2","4","8","0","5","2","0","6","4","3","0","0","0","2","1",-0.467594795694113,0.360031208135184,0.349139832483368,0.35774363041762,0.427962690474074,-1.08537866778962,0.146848219987249,0.595339336898811,0.82251796285001,-0.118817056200634,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1065","3","0","3","1","1","6","0","4","1","0","1","1","3","1","1","0","3","3",0.375544906391086,0.349177960870236,0.35894454079257,0.352304428041448,0.43024406880117,0.921136120931333,0.199352571215389,0.66410757781195,0.348301251255906,0.447383997867425,-0.397361911433702,-0.397361927099459,0.999981105327606
"1072","3","3","3","0","4","1","0","4","2","0","3","4","3","1","0","0","1","1",-0.452099000263539,0.363921462998983,0.349139832483368,0.358331230601603,0.425311682466987,0.920913887460434,0.112252359643446,1.16278924557038,-0.423378670338077,-0.0251340315539515,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1073","3","2","4","0","4","9","0","5","2","0","6","2","3","0","0","0","1","1",9.37345849307584,0.352701742449765,0.352014669796251,0.357962466369265,0.425431298177879,0.921575267937859,0.142786406023966,5.47311562795799,0.56816536299498,4.19265353063619,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1082","3","5","3","2","1","7","1","4","1","0","4","4","3","0","0","0","2","1",-0.65491888981478,0.343793622616717,0.373530557474778,0.351201373665834,0.424586952460269,0.921755952382919,0.169395989013934,1.15500342718227,0.158614566618298,2.05914231240771,-0.397361911433702,-0.397361927099459,0.999981105327606
"1083","3","2","4","2","2","6","0","5","0","1","6","4","1","0","0","0","1","1",4.35045887246067,0.36902389872614,0.346295256615883,0.353284609922858,0.426795797861474,0.922205376412888,0.173142622263653,0.795655467660994,-3.32903379410542,-0.0592428583381191,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1096","1","3","3","0","0","5","1","4","2","0","1","4","9","1","0","0","2","2",-0.456809602395216,0.368657425441869,0.347172838532448,0.351307697560994,0.428199493764387,0.920889970450521,0.14589540501011,0.294410968016408,0.706119315458718,-0.89905304978998,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1097","3","0","1","0","4","1","1","2","2","0","4","4","3","1","0","0","1","1",-0.0421551757599745,0.367952669125963,0.347172838532448,0.356193070003699,0.432278558270525,0.921714954946255,0.219443519938714,-0.326540489345339,0.731985681545695,-0.526372404298571,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1100","3","3","3","2","4","1","1","4","2","0","4","4","5","1","0","1","1","1",-0.556538320686399,0.355718099481841,0.349745061391343,0.356691191916926,0.424696801139829,0.920516886275111,0.290415346578684,-0.0346047407010459,0.430211410531285,-0.587915997131951,-0.397361911433702,-0.397361927099459,0.999981105327606
"1103","1","2","4","1","0","1","1","4","2","0","4","4","6","1","0","0","3","1",-0.421295727887511,0.356704758324109,0.349139832483368,0.360846253125377,0.429296159001946,0.92141104547726,0.119204487282025,-0.673009407616148,0.697497193429739,-0.493549154787364,2.51551196516284,2.51640537224589,4.75045908387983e-06
"1104","3","4","3","0","1","8","0","4","1","0","1","4","3","0","1","0","1","1",0.0632855766122798,0.357465895145287,0.349139832483368,0.356820625029103,0.424987884182021,-1.08537866778962,0.140967861240446,-0.120493671840471,0.796651596763075,-0.116765603106384,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1105","1","0","3","0","3","7","1","4","1","0","0","4","3","1","0","0","1","1",0.188901926795187,0.345372276764346,0.372622714112815,0.351071081733525,0.431375039102729,0.9232572129986,0.203771011293823,0.336486828222099,0.611275973139914,0.794079570829887,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1111","3","5","3","1","1","1","1","4","1","0","5","1","3","0","0","1","1","1",4.85732335782851,0.34982633668087,0.356644670942263,0.369340314445847,0.425121729716253,-1.08537866778962,0.150550184880144,2.97586888070028,-0.957950236135029,18.6471920341361,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1118","3","3","3","0","1","5","1","4","1","0","2","1","3","1","0","0","1","1",0.283483566462861,0.365246404872885,0.348504342129994,0.351757869085119,0.430049724107385,0.92222650935746,0.131971893992051,-1.02294950325174,0.430211410531285,-0.739039708422979,2.51594018240298,2.51640424084128,4.75045908387983e-06
"1130","3","2","3","0","1","5","1","4","1","0","6","1","3","0","0","0","3","2",-0.374480104233694,0.360482252177363,0.349139832483368,0.351907753664206,0.431140722552307,0.920537459312938,0.125558815521259,-1.06852898173215,-3.13934710946781,-0.377983963799698,2.51557083200972,2.51640197803204,4.75045908387983e-06
"1134","1","2","3","0","2",NA,"0","4","1","0","5","4","3","1","0","0","0","0",-0.40648720693185,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.144741593741706,-0.705904490305942,0.434522471545774,-0.630312694417037,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1135","3","4","3","1","4","1","1","4","2","0","6","4","3","0","0","0","1","1",-0.610053330484388,0.354731440639573,0.349745061391343,0.356868719712725,0.427150045872282,0.922198768053702,0.166448047399564,-0.891790904322022,0.697497193429739,-0.509960779542967,2.51540152470674,2.51639518960432,0.999981105327606
"1142","3","0","3","0","2","1","0","4","0","1","3","4","1","1","1","0","1","1",0.346048423510223,0.366543156494152,0.347808328885822,0.358890137341842,0.427909277607947,0.920671017705253,0.139953318483963,-0.715701645110965,-3.32903379410542,0.720911077127843,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1144","1","5","3","2","2",NA,"0","4","1","0","1","1","3","0","0","0","0","0",-0.271703970440682,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.119694545912937,-1.19170711681409,0.783718413719565,-1.1527494158042,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1145","3","5","3","0","4","5","0","4","2","0","3","4","3","0","0","0","3","1",-0.657222711294762,0.360961486472179,0.349139832483368,0.352035007510625,0.427322155062578,-1.08537866778962,0.144329118217685,-0.53844451314173,0.335368068212438,0.433707643904511,2.51739205764419,2.51639518960432,4.75045908387983e-06
"1156","1","1","0","0","0","1","0","1","2","0","3","4","3","1","1","0","1","1",-0.538457106039406,0.347204643185701,0.366873039487048,0.354368096374567,0.43001649700578,-1.08537866778962,0.159341620841597,-0.412346696164249,-1.2338581410625,0.675095291351626,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1157","1","5","1","2","3","8","0","2","1","0","4","1","3","0","0","0","3","1",1.66732172192845,0.357916939187467,0.349139832483368,0.353954143839208,0.427853058183653,-1.08537866778962,0.183183776357121,1.11088378964954,-0.893284320917649,0.245657776913241,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1160","3","5","4","1","4","7","0","1","2","0","4","4","3","0","0","0","2","2",-0.55527201086587,0.345485037774891,0.372622714112815,0.351113028302117,0.428374432015098,0.921506267725475,0.185953825710917,-0.812732406772818,-0.914839625990138,-0.520218045014751,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1166","3","5","4","0","1","9","0","5","1","0","1","4","5","0","0","0","1","1",0.916374478717094,0.352081556891768,0.353225127612202,0.354618315082596,0.427256092518154,-1.08537866778962,0.143360207520256,-0.404106705036921,0.88718387806739,-0.66450357932459,-0.397361911433702,-0.397361927099459,0.999981105327606
"1167","3","5","3","2","1","7","1","4","1","0","4","4","3","0","0","0","2","1",-0.369905021012215,0.347599306722608,0.359005063683367,0.352788347807042,0.426991199874566,0.92143059972758,0.165071872591928,-0.915764736775472,0.421589288502264,-0.418329207990535,2.51715398552893,2.51642234331518,4.75045908387983e-06
"1168","3","5","3","2","1","4","0","4","1","0","4","4","3","0","0","0","2","1",2.00774170532648,0.343004295542903,0.374438400836741,0.35072900364537,0.425497267089017,-1.08537866778962,0.192443887529075,0.692720460388172,0.352612312270438,0.735271248788662,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1174","3","5","4","2","1","5","0","5","1","0","4","4","3","0","0","0","1","1",1.32284321115615,0.356253714281929,0.349139832483368,0.351398439425822,0.427643853565116,-1.08537866778962,0.184941044434617,-0.461137824729702,0.460388837632709,-0.487394795503544,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1180","1","5","1","1","2",NA,"0","4","2","0","6","4","3","0","0","1","0","0",-0.63117668067607,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.141036984215202,0.49223563689439,0.331057007197949,0.0343581081846434,-0.397361911433702,-0.397361927099459,0.999981105327606
"1187","1","5","3","0","3","8","0","4","1","0","5","4","3","0","1","0","1","1",-0.20573882072794,0.35430858685003,0.350531858971711,0.356238820166683,0.425975989296103,-1.08537866778962,0.131431624494159,-0.923907405173153,-0.539777317729369,-0.678179933287503,-0.397361911433702,-0.397361927099459,0.999981105327606
"1192","3","5","3","2","1","7","0","4","1","0","0","4","3","0","0","0","3","1",-0.244030832902202,0.349065199859692,0.35894454079257,0.351185755972319,0.424385831632248,-1.08537866778962,0.1164933130888,-0.917159695903447,0.464699898647198,-0.734936802233944,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1205","1","3","3","0","3","7","0","4","1","0","1","4","1","1","0","0","2","2",1.07239722446583,0.343793622616717,0.373530557474778,0.35075092272621,0.42897142343958,0.921758478514059,0.168343223497685,0.194168556269517,0.26208003096608,-0.0914643482748063,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1210","1","5","3","2","2",NA,"0","4","2","0","4","4","3","0","0","0","0","0",-0.0464425012948723,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.141798722377011,-0.435574387688796,0.421589288502264,-0.524320951203786,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1213","1","5","4","2","3","5","0","5","1","0","6","4","5","0","0","0","1","1",0.552258925805128,0.36558468790452,0.348504342129994,0.353438580520407,0.426126805183878,-1.08537866778962,0.130308758823885,-0.13585282065658,0.563854301980491,-0.214551533941566,-0.397361911433702,-0.397361927099459,0.999981105327606
"1218","1","5","1","1","2",NA,"0","4","2","0","1","4","3","0","0","0","0","0",1.45669013517445,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.137859331631321,-0.0988053014929933,0.546610057922534,-0.817678743710402,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1219","3","5","3","2","1","1","1","4","1","0","3","4","3","0","0","0","1","1",-0.26345843672555,0.348304063038513,0.359005063683367,0.354428844017962,0.428439874202673,-1.08537866778962,0.187231731474972,-0.576984314162939,0.0379048582125171,-0.418329207990535,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1220","3","3","3","0","1","1","0","4","1","0","1","4","3","1","1","0","1","1",-0.441292687134322,0.361807194051266,0.349139832483368,0.359042191465442,0.425757524410538,0.920820875323278,0.156694224817978,0.25337321692912,0.624209156183381,-0.361572339044094,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1221","3","5","4","2","4","7","0","5","2","0","0","4","3","0","0","0","3","1",-0.446311286790338,0.349065199859692,0.35894454079257,0.351009482561488,0.427460433334534,-1.08537866778962,0.163719787080475,-0.356730000145262,-1.41061164265664,-0.376616328403353,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1229","1","3","3","0","0","7","1","4","2","0","2","4","3","1","0","0","1","1",0.101728067576917,0.345146754743256,0.372622714112815,0.351633269556261,0.432392473185383,0.92156930154306,0.197384915607887,0.700344074226559,0.619898095168892,-0.10240543144503,2.51651739006974,2.51640197803204,4.75045908387983e-06
"1231","3","5","3","2","4","1","0","4","2","0","1","4","3","0","1","0","2","1",-0.00611770546190788,0.361863574556538,0.349139832483368,0.355137605925363,0.426618938042721,0.920383796361422,0.184751703022971,0.299569072698474,0.800962657777564,0.51371431458828,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1237","1","5","3","2","2",NA,"0","4","2","0","0","4","3","0","0","0","0","0",-0.593177706145972,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.12924425856873,0.185020219663564,0.831140084878988,-0.672709391702659,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1242","3","5","1","2","4","5","0","2","2","0","3","4","3","0","0","0","1","1",-0.360317498085305,0.364287936283254,0.349139832483368,0.351231555597757,0.429436097140586,-1.08537866778962,0.158030432310314,-0.747720823232078,0.598342790096447,-0.649459589965331,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1250","3","5","3","2","4","7","1","4","2","0","1","4","3","0","0","1","1","1",1.16106971163684,0.349065199859692,0.35894454079257,0.351471876779949,0.426183351747692,0.92229387916781,0.190838269976326,0.0822149760305193,0.736296742560185,0.0111083064478505,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1252","3","0","3","2","4","7","0","4","2","0","2","4","3","1","0","0","1","1",-0.568732382659169,0.34638712585925,0.369747876799932,0.351185602767903,0.426707432969277,0.920437650361423,0.144329118217685,-0.234667832365553,0.602653851110936,0.125305862038636,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1254","3","5","3","2","4","4","0","4","2","0","6","4","3","0","0","0","1","1",-0.339722143649445,0.342919724784994,0.374438400836741,0.35068767421666,0.424874374153767,0.923763356228657,0.182851400886503,1.34770243228795,0.490566264734133,0.000851040975531187,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1255","3","3","3","0","1","5","1","4","1","0","5","4","3","1","0","0","1","1",-0.0436626036423075,0.366994200536331,0.347808328885822,0.351407134562616,0.427041858025313,0.92161532709049,0.189626912069862,-0.64757573421502,0.39141186140084,-0.0340236616299258,2.51687788438869,2.51640197803204,4.75045908387983e-06
"1260","3","5","4","0","4","1","0","5","2","0","6","4","3","0","0","0","1","1",2.88615064388601,0.351038517544227,0.353225127612202,0.353906107640507,0.429035096155504,-1.08537866778962,0.169452082576581,0.419827525884874,0.486255203719643,0.246341594611681,-0.397361911433702,-0.397361927099459,0.999981105327606
"1265","3","5","1","2","4","1","0","2","2","0","6","4","3","0","0","0","1","1",-0.487686794176484,0.348304063038513,0.359005063683367,0.363961866999476,0.43228093572172,-1.08537866778962,0.159002154192465,-0.612215142369091,0.490566264734133,-0.589283632528296,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1266","1","5","3","1","0","1","0","1","2","0","4","4","3","0","0","0","2","1",-0.510955567121181,0.344470188679987,0.373530557474778,0.353686177094437,0.428810673114861,-1.08537866778962,0.198914459732719,-0.432070769414074,0.51643263082111,-0.557144200714993,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1269","3","5","4","1","1","7","1","4","1","0","6","1","3","0","0","0","3","2",0.256875220364737,0.344470188679987,0.373530557474778,0.35104960869431,0.428449214469145,-1.08537866778962,0.141673374015374,0.150892382395518,0.481944142705154,2.38258808363285,2.5181766016389,2.51639518960432,4.75045908387983e-06
"1281","3","5","3","0","1","9","0","4","1","0","3","4","3","0","0","0","1","1",-0.112157733016657,0.347824828743698,0.359005063683367,0.357586284554832,0.426763278463051,-1.08537866778962,0.141916196889003,1.37200067384084,0.378478678357372,0.0965855187164635,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
